time,open,high,low,close,volume
2021-03-24 09:00:00,325.27,325.32,325.22,325.29,795
2021-03-24 08:45:00,325.4,325.46,325.38,325.39,3541
2021-03-24 08:30:00,325.37,325.5,325.37,325.46,650
2021-03-24 08:15:00,325.46,325.55,324.47,325.54,8446
2021-03-24 08:00:00,325.06,325.08,325.01,325.05,3415
2021-03-24 07:45:00,325.35,325.35,325.35,325.35,400
2021-03-24 07:30:00,325.45,325.5,325.29,325.29,3062
2021-03-24 07:15:00,325.32,325.32,325.32,325.32,314
2021-03-24 07:00:00,324.88,324.9,324.88,324.89,2420
2021-03-24 06:45:00,325.22,325.23,325.22,325.23,1601
2021-03-24 06:30:00,325.12,325.14,325.12,325.14,456
2021-03-24 06:15:00,325.06,325.06,325.06,325.06,101
2021-03-24 05:45:00,325.04,325.04,325.04,325.04,1500
2021-03-24 05:30:00,325.08,325.08,324.98,324.98,1801
2021-03-24 05:15:00,325.0,325.28,325.0,325.24,529
2021-03-24 05:00:00,324.85,324.85,324.85,324.85,100
2021-03-24 04:30:00,324.4,324.5,324.4,324.4,1421
2021-03-24 04:15:00,324.09,324.1,323.99,324.1,1500
2021-03-23 20:00:00,324.0,324.17,324.0,324.17,1381
2021-03-23 19:45:00,324.06,324.06,324.0,324.0,458
2021-03-23 19:30:00,324.11,324.11,324.11,324.11,505
2021-03-23 19:00:00,324.5,324.5,324.48,324.48,285
2021-03-23 18:45:00,324.45,324.45,324.45,324.45,100
2021-03-23 18:30:00,324.38,324.38,324.15,324.22,640
2021-03-23 18:15:00,324.57,324.57,324.38,324.39,4922
2021-03-23 17:45:00,325.4,325.4,324.95,324.95,567
2021-03-23 17:30:00,324.5,327.27,324.5,327.27,5622
2021-03-23 17:15:00,324.49,324.5,324.49,324.5,366
2021-03-23 17:00:00,324.28,324.28,324.28,324.28,103
2021-03-23 16:45:00,324.25,324.39,324.25,324.39,2158
2021-03-23 16:30:00,324.27,324.55,324.25,324.25,4567
2021-03-23 16:15:00,324.13,324.5,324.06,324.42,11628
2021-03-23 16:00:00,323.86,324.31,323.44,324.09,403975
2021-03-23 15:45:00,324.0,324.12,323.47,323.81,297853
2021-03-23 15:30:00,324.54,324.63,323.71,324.05,279412
2021-03-23 15:15:00,324.93,325.21,324.51,324.5608,218683
2021-03-23 15:00:00,325.53,325.75,324.92,324.93,211251
2021-03-23 14:45:00,326.11,326.16,325.41,325.57,228451
2021-03-23 14:30:00,326.1,326.23,325.84,326.09,97924
2021-03-23 14:15:00,325.99,326.25,325.69,326.19,118639
2021-03-23 14:00:00,326.1,326.16,325.81,325.98,110872
2021-03-23 13:45:00,327.06,327.07,326.08,326.09,118952
2021-03-23 13:30:00,327.04,327.14,326.95,327.06,233367
2021-03-23 13:15:00,326.91,327.1599,326.91,327.06,102023
2021-03-23 13:00:00,326.74,326.98,326.62,326.88,106511
2021-03-23 12:45:00,326.88,326.92,326.5607,326.76,108566
2021-03-23 12:30:00,326.88,327.02,326.71,326.84,98245
2021-03-23 12:15:00,327.04,327.34,326.62,326.87,172247
2021-03-23 12:00:00,326.66,327.05,326.6,326.93,87169
2021-03-23 11:45:00,327.14,327.2,326.65,326.67,124831
2021-03-23 11:30:00,327.04,327.18,326.83,327.13,146132
2021-03-23 11:15:00,326.41,327.0775,326.29,326.99,170540
2021-03-23 11:00:00,326.04,326.48,326.02,326.41,169370
2021-03-23 10:45:00,326.935,327.03,325.76,326.06,223642
2021-03-23 10:30:00,327.0212,327.48,326.9,326.9,150288
2021-03-23 10:15:00,327.31,327.41,326.93,327.0298,307239
2021-03-23 10:00:00,326.74,327.3,326.52,327.27,185768
2021-03-23 09:45:00,326.32,326.87,326.16,326.734,324605
2021-03-23 09:30:00,326.2,326.27,326.16,326.27,8157
2021-03-23 09:15:00,326.19,326.25,326.1,326.1,7755
2021-03-23 09:00:00,326.06,326.15,325.99,326.15,2378
2021-03-23 08:45:00,326.01,326.09,326.0,326.09,2444
2021-03-23 08:30:00,326.1,326.12,326.05,326.12,2850
2021-03-23 08:15:00,325.8,326.26,325.8,326.03,6304
2021-03-23 08:00:00,326.25,326.33,325.93,325.93,3972
2021-03-23 07:45:00,326.2,326.26,326.14,326.26,4766
2021-03-23 07:30:00,326.0,326.16,325.99,326.1,3909
2021-03-23 07:15:00,326.02,326.06,325.71,325.78,9145
2021-03-23 06:45:00,325.66,325.66,325.65,325.65,4401
2021-03-23 06:15:00,325.81,325.81,325.81,325.81,300
2021-03-23 05:45:00,325.96,325.96,325.96,325.96,100
2021-03-23 05:15:00,326.44,326.44,326.44,326.44,100
2021-03-23 05:00:00,326.22,326.22,326.22,326.22,100
2021-03-23 04:45:00,326.37,326.37,326.19,326.21,710
2021-03-23 04:30:00,326.23,326.23,326.23,326.23,100
2021-03-23 04:15:00,326.72,326.72,325.95,326.21,3116
2021-03-22 20:00:00,327.74,327.87,327.65,327.87,2863
2021-03-22 19:45:00,327.69,327.69,327.69,327.69,1000
2021-03-22 19:30:00,327.54,327.54,327.54,327.54,500
2021-03-22 19:15:00,327.4399,327.4399,327.4399,327.4399,500
2021-03-22 19:00:00,327.45,327.45,327.45,327.45,662
2021-03-22 18:45:00,327.51,327.51,327.51,327.51,100
2021-03-22 18:15:00,327.57,327.75,327.51,327.56,2015
2021-03-22 17:45:00,327.67,327.74,327.67,327.74,1450
2021-03-22 17:15:00,327.54,327.54,327.54,327.54,310
2021-03-22 17:00:00,327.61,327.63,327.5,327.58,1627
2021-03-22 16:45:00,327.51,327.62,327.51,327.62,1497
2021-03-22 16:30:00,327.5,327.6,327.5,327.6,815
2021-03-22 16:15:00,327.33,327.51,327.24,327.46,102730
2021-03-22 16:00:00,327.35,327.36,327.03,327.2,250341
2021-03-22 15:45:00,327.58,327.61,327.18,327.34,176273
2021-03-22 15:30:00,327.88,327.92,327.59,327.6,159888
2021-03-22 15:15:00,327.77,327.98,327.762,327.88,72341
2021-03-22 15:00:00,327.75,327.9,327.73,327.78,82971
2021-03-22 14:45:00,327.53,327.95,327.53,327.79,152179
2021-03-22 14:30:00,327.4,327.54,327.29,327.5042,80410
2021-03-22 14:15:00,327.1799,327.6,327.1799,327.37,122802
2021-03-22 14:00:00,327.25,327.2896,327.14,327.22,51802
2021-03-22 13:45:00,327.3,327.44,327.2012,327.25,103878
2021-03-22 13:30:00,327.07,327.34,327.0,327.31,92273
2021-03-22 13:15:00,327.01,327.08,326.73,327.08,45054
2021-03-22 13:00:00,327.07,327.09,326.92,326.95,54603
2021-03-22 12:45:00,326.82,327.08,326.71,327.06,77518
2021-03-22 12:30:00,326.66,326.82,326.61,326.8,53820
2021-03-22 12:15:00,326.8,326.94,326.56,326.65,56594
2021-03-22 12:00:00,327.01,327.01,326.635,326.76,97616
2021-03-22 11:45:00,326.431,327.02,326.41,327.0,89020
2021-03-22 11:30:00,326.355,326.58,326.22,326.39,60438
2021-03-22 11:15:00,326.54,326.75,326.3,326.35,95775
2021-03-22 11:00:00,326.85,327.139,326.5,326.52,183681
2021-03-22 10:45:00,326.36,326.87,326.26,326.8112,139785
2021-03-22 10:30:00,326.6,326.72,326.16,326.31,208744
2021-03-22 10:15:00,326.51,326.7,326.04,326.58,308974
2021-03-22 10:00:00,325.82,326.65,325.82,326.4301,254238
2021-03-22 09:45:00,325.55,325.81,325.03,325.81,578797
2021-03-22 09:30:00,325.948,325.99,325.56,325.56,7477
2021-03-22 09:15:00,325.87,325.95,325.86,325.94,1481
2021-03-22 09:00:00,325.65,325.75,325.65,325.75,1315
2021-03-22 08:45:00,325.88,325.92,325.66,325.7001,4299
2021-03-22 08:30:00,325.97,325.98,325.95,325.95,371
2021-03-22 08:15:00,325.8,326.0999,325.06,325.95,12169
2021-03-22 08:00:00,326.1,326.1,326.1,326.1,150
2021-03-22 07:45:00,326.06,326.18,326.06,326.08,1866
2021-03-22 07:30:00,325.9,326.0,325.9,326.0,1804
2021-03-22 07:15:00,325.57,325.9,325.51,325.81,1625
2021-03-22 06:45:00,325.4,325.4,325.36,325.36,5200
2021-03-22 06:15:00,325.5,325.5,325.5,325.5,851
2021-03-22 05:45:00,325.24,325.24,325.24,325.24,200
2021-03-22 05:15:00,325.26,325.31,325.1,325.1,1193
2021-03-22 05:00:00,325.3,325.3,325.3,325.3,100
2021-03-22 04:45:00,325.37,325.44,325.31,325.31,886
2021-03-22 04:30:00,325.21,325.21,325.2,325.2,200
2021-03-22 04:15:00,325.74,325.74,324.37,324.42,1450
2021-03-19 19:30:00,326.07,326.07,326.07,326.07,171
2021-03-19 19:00:00,326.25,326.25,326.25,326.25,304
2021-03-19 18:45:00,326.29,326.29,326.25,326.25,630
2021-03-19 18:30:00,326.2,326.29,326.2,326.29,484
2021-03-19 17:15:00,326.3,326.3,326.3,326.3,310
2021-03-19 17:00:00,326.18,326.23,326.15,326.18,2109
2021-03-19 16:45:00,326.0,326.2104,326.0,326.18,6999
2021-03-19 16:30:00,326.02,326.02,325.98,326.0,3003
2021-03-19 16:15:00,325.9899,326.43,325.9,325.98,13517
2021-03-19 16:00:00,327.52,327.68,325.9298,326.0,682285
2021-03-19 15:45:00,327.3515,327.75,327.18,327.53,150723
2021-03-19 15:30:00,327.3312,327.46,327.25,327.36,91568
2021-03-19 15:15:00,327.71,327.8,327.2702,327.36,136031
2021-03-19 15:00:00,327.3,327.74,327.13,327.74,101885
2021-03-19 14:45:00,327.26,327.33,327.17,327.3041,66276
2021-03-19 14:30:00,327.24,327.269,326.89,327.25,103558
2021-03-19 14:15:00,327.336,327.58,327.0601,327.22,132559
2021-03-19 14:00:00,327.3,327.43,327.13,327.29,71472
2021-03-19 13:45:00,327.24,327.37,327.05,327.26,120950
2021-03-19 13:30:00,327.06,327.25,326.85,327.21,54772
2021-03-19 13:15:00,327.1888,327.22,326.84,327.1,101103
2021-03-19 13:00:00,327.24,327.405,327.05,327.19,56620
2021-03-19 12:45:00,327.25,327.42,326.8111,327.24,244607
2021-03-19 12:30:00,326.98,327.41,326.98,327.25,67102
2021-03-19 12:15:00,327.35,327.53,326.83,326.9541,112750
2021-03-19 12:00:00,326.95,327.48,326.91,327.27,164933
2021-03-19 11:45:00,325.86,326.9399,325.78,326.9399,114541
2021-03-19 11:30:00,326.09,326.21,325.56,325.92,124026
2021-03-19 11:15:00,326.74,326.82,325.895,326.01,168622
2021-03-19 11:00:00,325.92,326.755,325.87,326.68,253509
2021-03-19 10:45:00,326.39,326.44,325.17,325.94,510178
2021-03-19 10:30:00,326.04,326.8,325.86,326.37,295281
2021-03-19 10:15:00,325.62,326.1199,325.38,326.07,346891
2021-03-19 10:00:00,326.2093,326.2093,324.98,325.68,481155
2021-03-19 09:45:00,328.09,328.18,325.7,326.195,665436
2021-03-19 09:30:00,328.65,328.86,328.13,328.15,13100
2021-03-19 09:15:00,329.05,329.05,328.34,328.6299,41755
2021-03-19 09:00:00,329.0,329.12,328.98,329.12,3112
2021-03-19 08:45:00,329.09,329.15,328.99,329.12,1425
2021-03-19 08:30:00,328.95,329.13,328.81,328.84,5999
2021-03-19 08:15:00,329.39,329.47,328.735,328.9,7069
2021-03-19 08:00:00,328.9,328.97,328.88,328.97,1288
2021-03-19 07:45:00,328.7,328.89,328.7,328.85,1900
2021-03-19 07:30:00,329.17,329.19,328.58,328.58,17721
2021-03-19 07:15:00,329.5,329.51,329.19,329.19,11037
2021-03-19 07:00:00,329.34,329.51,329.34,329.42,3810
2021-03-19 06:45:00,329.22,329.23,329.18,329.2,5006
2021-03-19 06:15:00,329.19,329.19,328.83,328.86,718
2021-03-19 06:00:00,329.17,329.17,329.17,329.17,300
2021-03-19 05:45:00,329.26,329.26,329.26,329.26,301
2021-03-19 05:30:00,329.36,329.36,329.35,329.35,704
2021-03-19 05:15:00,329.07,329.2,329.06,329.2,807
2021-03-19 05:00:00,329.4,329.4,329.39,329.39,500
2021-03-19 04:45:00,329.4,329.53,329.3,329.41,7401
2021-03-19 04:30:00,329.15,329.36,329.1,329.25,11200
2021-03-19 04:15:00,329.1,329.4,329.04,329.04,20531
2021-03-18 20:00:00,328.822787044,328.882663728,328.772889808,328.882663728,672
